angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,TYPED_ID,ANG_DIST,MAIN_ID,OTYPE_S,RA_d,DEC_d,COO_ERR_MAJA_d,COO_ERR_MINA_d,COO_ERR_ANGLE_d,PMRA,PMDEC,PM_ERR_MAJA,PM_ERR_MINA,PM_ERR_ANGLE,PLX_VALUE,RV_VALUE,Z_VALUE,GALDIM_MAJAXIS,GALDIM_MINAXIS,GALDIM_ANGLE,SP_TYPE,MORPH_TYPE,NB_REF,FILTER_NAME_U,FLUX_U,FLUX_ERROR_U,FLUX_SYSTEM_U,FLUX_BIBCODE_U,FLUX_VAR_U,FLUX_MULT_U,FLUX_QUAL_U,FLUX_UNIT_U,FILTER_NAME_B,FLUX_B,FLUX_ERROR_B,FLUX_SYSTEM_B,FLUX_BIBCODE_B,FLUX_VAR_B,FLUX_MULT_B,FLUX_QUAL_B,FLUX_UNIT_B,FILTER_NAME_V,FLUX_V,FLUX_ERROR_V,FLUX_SYSTEM_V,FLUX_BIBCODE_V,FLUX_VAR_V,FLUX_MULT_V,FLUX_QUAL_V,FLUX_UNIT_V,FILTER_NAME_R,FLUX_R,FLUX_ERROR_R,FLUX_SYSTEM_R,FLUX_BIBCODE_R,FLUX_VAR_R,FLUX_MULT_R,FLUX_QUAL_R,FLUX_UNIT_R,FILTER_NAME_I,FLUX_I,FLUX_ERROR_I,FLUX_SYSTEM_I,FLUX_BIBCODE_I,FLUX_VAR_I,FLUX_MULT_I,FLUX_QUAL_I,FLUX_UNIT_I,FILTER_NAME_J,FLUX_J,FLUX_ERROR_J,FLUX_SYSTEM_J,FLUX_BIBCODE_J,FLUX_VAR_J,FLUX_MULT_J,FLUX_QUAL_J,FLUX_UNIT_J,FILTER_NAME_H,FLUX_H,FLUX_ERROR_H,FLUX_SYSTEM_H,FLUX_BIBCODE_H,FLUX_VAR_H,FLUX_MULT_H,FLUX_QUAL_H,FLUX_UNIT_H,FILTER_NAME_K,FLUX_K,FLUX_ERROR_K,FLUX_SYSTEM_K,FLUX_BIBCODE_K,FLUX_VAR_K,FLUX_MULT_K,FLUX_QUAL_K,FLUX_UNIT_K,FILTER_NAME_u,FLUX_u,FLUX_ERROR_u,FLUX_SYSTEM_u,FLUX_BIBCODE_u,FLUX_VAR_u,FLUX_MULT_u,FLUX_QUAL_u,FLUX_UNIT_u,FILTER_NAME_g,FLUX_g,FLUX_ERROR_g,FLUX_SYSTEM_g,FLUX_BIBCODE_g,FLUX_VAR_g,FLUX_MULT_g,FLUX_QUAL_g,FLUX_UNIT_g,FILTER_NAME_r,FLUX_r,FLUX_ERROR_r,FLUX_SYSTEM_r,FLUX_BIBCODE_r,FLUX_VAR_r,FLUX_MULT_r,FLUX_QUAL_r,FLUX_UNIT_r,FILTER_NAME_i,FLUX_i,FLUX_ERROR_i,FLUX_SYSTEM_i,FLUX_BIBCODE_i,FLUX_VAR_i,FLUX_MULT_i,FLUX_QUAL_i,FLUX_UNIT_i,FILTER_NAME_z,FLUX_z,FLUX_ERROR_z,FLUX_SYSTEM_z,FLUX_BIBCODE_z,FLUX_VAR_z,FLUX_MULT_z,FLUX_QUAL_z,FLUX_UNIT_z,Diameter:diameter,Diameter:Q,Diameter:unit,Diameter:error,Diameter:filter,Diameter:method,Diameter:bibcode,Distance:distance,Distance:Q,Distance:unit,Distance:merr,Distance:perr,Distance:method,Distance:bibcode,Fe_H:Teff,Fe_H:log_g,Fe_H:Fe_H,Fe_H:flag,Fe_H:CompStar,Fe_H:CatNo,Fe_H:bibcode,Herschel:ObsId,Herschel:alpha,Herschel:delta,PLX:plx,PLX:me,PLX:R,PLX:bibcode,PM:pmra,PM:me_pmra,PM:pmde,PM:me_pmde,PM:system,PM:bibcode,ROT:upVsini,ROT:Vsini,ROT:err,ROT:mes,ROT:qual,ROT:bibcode,V*:vartyp,V*:LoVmax,V*:Vmax,V*:R_Vmax,V*:magtyp,V*:UpVmin,V*:Vmin,V*:R_Vmin,V*:UpPeriod,V*:period,V*:R_period,V*:epoch,V*:R_epoch,V*:D_rt,V*:R_D_rt,V*:bibcode,velocities:type,velocities:Value,velocities:R,velocities:me,velocities:Acc,velocities:Nmes,velocities:nat,velocities:Q,velocities:dom,velocities:res,velocities:d,velocities:Date,velocities:Rem,velocities:Origin,velocities:bibcode,ISO:TDT,ISO:alpha,ISO:delta,IUE:Homogenized_Name,IUE:ComplID,IUE:PROG,IUE:CL,IUE:D,IUE:CAM,IUE:IMAGE,IUE:A,IUE:FES,IUE:MD,IUE:ObsDate,IUE:Time,IUE:ExpTim,IUE:m,IUE:CEB,IUE:S,IUE:Comments,IUE:F,IUE:bibcode,XMM:Obsno,OID4
0.000000,308.3898298370640,41.3644919603218,0.001,0.001,0,2067878215875146752,308.38981557857,0.0221,41.36447220717,0.0313,0.5979,0.0324,-2.485,0.050,-4.588,0.059,0,2.77312e+04,8.82029e+00,14.580944,8.44801e+03,3.20282e+01,15.534502,3.01471e+04,5.37329e+01,13.563808,1.970695,,,0,3898.48,1.8587,0.9250,5.12,5.466,,297.65,2MASS J20333357+4121521,Star,308.389829837064,41.3644919603218,0.0221,0.0313,90,-2.485,-4.588,0.05,0.059,90,0.5979,,,,,,,,4,,,,,,,,,,,,,,,,,,,V,15.31,,Vega,,,,E,V,,,,,,,,,,,,,,,,,,,J,11.945,0.022,Vega,2003yCat.2246....0C,,,C,J,H,11.451,0.019,Vega,2003yCat.2246....0C,,,C,H,K,11.195,0.016,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.5205,,pc,-90.6333,90.6333,paral,2018yCat.1345....0G,,,,,,,,,,,0.5979,0.0324,,2018yCat.1345....0G,-2.485,0.05,-4.588,0.059,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@4043040
0.590984,308.3915947009866,41.3272018581475,0.001,0.001,0,2067784143210932352,308.39157815640,0.0206,41.32718104693,0.0442,0.4300,0.0292,-2.886,0.047,-4.834,0.081,0,7.71575e+04,2.78198e+01,13.469920,2.04789e+04,8.35458e+01,14.573120,9.22457e+04,9.33395e+02,12.349555,2.223565,,,0,4049.30,1.8472,0.9130,10.49,26.674,,250.09,GSC 03161-01254,*inAssoc,308.391412,41.327292,70.0,60.0,75,,,,,,,-10.7,-3.6E-5,,,,B3I,,17,U,15.95,,Vega,2003AJ....125.2531R,,,D,U,B,15.49,,Vega,2003AJ....125.2531R,,,D,B,V,13.87,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,10.268,0.025,Vega,2003yCat.2246....0C,,,C,J,H,9.658,0.016,Vega,2003yCat.2246....0C,,,C,H,K,9.42,0.013,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55,,kpc,,,ST-L,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,-10.7,,,B,7,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043041
0.590984,308.3915947009866,41.3272018581475,0.001,0.001,0,2067784143210932352,308.39157815640,0.0206,41.32718104693,0.0442,0.4300,0.0292,-2.886,0.047,-4.834,0.081,0,7.71575e+04,2.78198e+01,13.469920,2.04789e+04,8.35458e+01,14.573120,9.22457e+04,9.33395e+02,12.349555,2.223565,,,0,4049.30,1.8472,0.9130,10.49,26.674,,250.09,GSC 03161-01254,*inAssoc,308.391412,41.327292,70.0,60.0,75,,,,,,,-10.7,-3.6E-5,,,,B3I,,17,U,15.95,,Vega,2003AJ....125.2531R,,,D,U,B,15.49,,Vega,2003AJ....125.2531R,,,D,B,V,13.87,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,10.268,0.025,Vega,2003yCat.2246....0C,,,C,J,H,9.658,0.016,Vega,2003yCat.2246....0C,,,C,H,K,9.42,0.013,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55,,kpc,,,ST-L,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,-10.7,,,B,7,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043041
0.000000,308.3939971931059,41.3603555431992,0.001,0.001,0,2067878220173813376,308.39398312664,0.0176,41.36033787681,0.0234,0.6088,0.0265,-2.452,0.040,-4.103,0.043,0,4.60299e+04,1.46527e+01,14.030765,1.45043e+04,3.48196e+01,14.947642,4.77647e+04,6.81081e+01,13.064153,1.883490,,,0,4049.48,,,5.72,7.939,,298.81,[AFM2007] 854,*inAssoc,308.3939971931059,41.3603555431992,0.0176,0.0234,90,-2.452,-4.103,0.04,0.043,90,0.6088,-1.4,-5.0E-6,,,,B7:V,,12,U,16.39,,Vega,2003AJ....125.2531R,,,D,U,B,16.1,,Vega,2003AJ....125.2531R,,,D,B,V,14.71,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,11.59,0.022,Vega,2003yCat.2246....0C,,,C,J,H,11.176,0.018,Vega,2003yCat.2246....0C,,,C,H,K,10.93,0.014,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.5756,,pc,-71.4984,71.4984,paral,2018yCat.1345....0G,,,,,,,,,,,0.6088,0.0265,,2018yCat.1345....0G,-2.452,0.04,-4.103,0.043,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-1.4,,,B,5,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043045
0.000000,308.3939971931059,41.3603555431992,0.001,0.001,0,2067878220173813376,308.39398312664,0.0176,41.36033787681,0.0234,0.6088,0.0265,-2.452,0.040,-4.103,0.043,0,4.60299e+04,1.46527e+01,14.030765,1.45043e+04,3.48196e+01,14.947642,4.77647e+04,6.81081e+01,13.064153,1.883490,,,0,4049.48,,,5.72,7.939,,298.81,[AFM2007] 854,*inAssoc,308.3939971931059,41.3603555431992,0.0176,0.0234,90,-2.452,-4.103,0.04,0.043,90,0.6088,-1.4,-5.0E-6,,,,B7:V,,12,U,16.39,,Vega,2003AJ....125.2531R,,,D,U,B,16.1,,Vega,2003AJ....125.2531R,,,D,B,V,14.71,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,11.59,0.022,Vega,2003yCat.2246....0C,,,C,J,H,11.176,0.018,Vega,2003yCat.2246....0C,,,C,H,K,10.93,0.014,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.5756,,pc,-71.4984,71.4984,paral,2018yCat.1345....0G,,,,,,,,,,,0.6088,0.0265,,2018yCat.1345....0G,-2.452,0.04,-4.103,0.043,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-1.4,,,B,5,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043045
0.000000,308.4041418136965,41.2698125804329,0.001,0.001,0,2067781016474500864,308.40412807659,0.0226,41.26979461781,0.0313,0.6197,0.0314,-2.398,0.050,-4.172,0.056,0,4.90780e+05,3.67456e+02,11.461149,1.23871e+05,2.92915e+02,12.618966,5.59680e+05,6.66466e+02,10.392070,2.226896,,,0,3834.08,1.7925,0.8790,21.98,94.076,,328.33,Schulte 70,EB*,308.4041418136965,41.2698125804329,0.0226,0.0313,90,-2.398,-4.172,0.05,0.056,90,0.6197,-4.9,-1.6E-5,,,,B0V,,28,U,14.46,,Vega,2007AJ....133.1092W,,,D,U,B,14.06,,Vega,2007AJ....133.1092W,,,D,B,V,12.4,,Vega,2007AJ....133.1092W,,,D,V,,,,,,,,,,,,,,,,,,,J,8.683,0.02,Vega,2003yCat.2246....0C,,,C,J,H,8.168,0.016,Vega,2003yCat.2246....0C,,,C,H,K,7.929,0.013,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.684,,pc,-81.7649,81.7649,paral,2018yCat.1345....0G,,,,,,,,,,,0.6197,0.0314,,2018yCat.1345....0G,-2.398,0.05,-4.172,0.056,ICRS,2018yCat.1345....0G,,244.0,,,D,2007AJ....133.1092W,,,,,,,,,,,,,,,,,v,-4.9,,,B,5,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043065
0.000000,308.4041418136965,41.2698125804329,0.001,0.001,0,2067781016474500864,308.40412807659,0.0226,41.26979461781,0.0313,0.6197,0.0314,-2.398,0.050,-4.172,0.056,0,4.90780e+05,3.67456e+02,11.461149,1.23871e+05,2.92915e+02,12.618966,5.59680e+05,6.66466e+02,10.392070,2.226896,,,0,3834.08,1.7925,0.8790,21.98,94.076,,328.33,Schulte 70,EB*,308.4041418136965,41.2698125804329,0.0226,0.0313,90,-2.398,-4.172,0.05,0.056,90,0.6197,-4.9,-1.6E-5,,,,B0V,,28,U,14.46,,Vega,2007AJ....133.1092W,,,D,U,B,14.06,,Vega,2007AJ....133.1092W,,,D,B,V,12.4,,Vega,2007AJ....133.1092W,,,D,V,,,,,,,,,,,,,,,,,,,J,8.683,0.02,Vega,2003yCat.2246....0C,,,C,J,H,8.168,0.016,Vega,2003yCat.2246....0C,,,C,H,K,7.929,0.013,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.684,,pc,-81.7649,81.7649,paral,2018yCat.1345....0G,,,,,,,,,,,0.6197,0.0314,,2018yCat.1345....0G,-2.398,0.05,-4.172,0.056,ICRS,2018yCat.1345....0G,,244.0,,,D,2007AJ....133.1092W,,,,,,,,,,,,,,,,,v,-4.9,,,B,5,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043065
0.000000,308.4041418136965,41.2698125804329,0.001,0.001,0,2067781016474500864,308.40412807659,0.0226,41.26979461781,0.0313,0.6197,0.0314,-2.398,0.050,-4.172,0.056,0,4.90780e+05,3.67456e+02,11.461149,1.23871e+05,2.92915e+02,12.618966,5.59680e+05,6.66466e+02,10.392070,2.226896,,,0,3834.08,1.7925,0.8790,21.98,94.076,,328.33,Schulte 70,EB*,308.4041418136965,41.2698125804329,0.0226,0.0313,90,-2.398,-4.172,0.05,0.056,90,0.6197,-4.9,-1.6E-5,,,,B0V,,28,U,14.46,,Vega,2007AJ....133.1092W,,,D,U,B,14.06,,Vega,2007AJ....133.1092W,,,D,B,V,12.4,,Vega,2007AJ....133.1092W,,,D,V,,,,,,,,,,,,,,,,,,,J,8.683,0.02,Vega,2003yCat.2246....0C,,,C,J,H,8.168,0.016,Vega,2003yCat.2246....0C,,,C,H,K,7.929,0.013,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.684,,pc,-81.7649,81.7649,paral,2018yCat.1345....0G,,,,,,,,,,,0.6197,0.0314,,2018yCat.1345....0G,-2.398,0.05,-4.172,0.056,ICRS,2018yCat.1345....0G,,244.0,,,D,2007AJ....133.1092W,,,,,,,,,,,,,,,,,v,-4.9,,,B,5,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043065
0.000000,308.4099980196618,41.2722338179139,0.001,0.001,0,2067781016474500224,308.41005841359,0.0155,41.27223821465,0.0193,1.9676,0.0214,10.542,0.034,1.021,0.035,0,3.64236e+04,1.90010e+01,14.284907,1.72382e+04,5.08816e+01,14.760157,2.75482e+04,4.43281e+01,13.661688,1.098469,,,0,4998.75,0.2530,0.1155,0.85,0.410,,337.79,2MASS J20333840+4116200,*inAssoc,308.4099980196618,41.2722338179139,0.0155,0.0193,90,10.542,1.021,0.034,0.035,90,1.9676,,,,,,,,5,,,,,,,,,,,,,,,,,,,V,14.55,,Vega,,,,E,V,,,,,,,,,,,,,,,,,,,J,12.91,0.02,Vega,2003yCat.2246....0C,,,C,J,H,12.55,0.019,Vega,2003yCat.2246....0C,,,C,H,K,12.474,0.021,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.2334,,pc,-5.5276,5.5276,paral,2018yCat.1345....0G,,,,,,,,,,,1.9676,0.0214,,2018yCat.1345....0G,10.542,0.034,1.021,0.035,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@4043071
0.000000,308.4126247081057,41.2433540165768,0.013,0.012,0,2067780707236850560,308.41261245894,0.3635,41.24333493679,0.4592,0.3440,0.5130,-2.139,0.773,-4.431,0.860,0,1.97556e+02,1.07233e+00,19.949139,3.54934e+01,5.95919e+00,21.476020,3.32455e+02,8.51512e+00,18.457586,3.018435,,,0,,,,,,,403.11,[AFM2007] 894,Star,308.4126247081057,41.2433540165768,0.3635,0.4592,90,-2.139,-4.431,0.773,0.86,90,0.344,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,14.11,0.05,Vega,2003yCat.2246....0C,,,C,H,K,13.607,0.055,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344,0.513,,2018yCat.1345....0G,-2.139,0.773,-4.431,0.86,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@4043076
0.000000,308.4127683066369,41.3260262501174,0.014,0.010,0,2067877910936260480,308.41275511499,0.2184,41.32600108263,0.3271,0.8424,0.2981,-2.301,0.641,-5.845,0.931,0,6.85944e+02,3.98051e+00,18.597645,5.90350e+02,1.25253e+02,18.423615,1.97581e+03,3.27510e+02,16.522558,1.901056,,,0,,,,,,,306.74,2MASS J20333906+4119331,Star,308.4127683066369,41.3260262501174,0.2184,0.3271,90,-2.301,-5.845,0.641,0.931,90,0.8424,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,12.522,0.057,Vega,2003yCat.2246....0C,,,C,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8424,0.2981,,2018yCat.1345....0G,-2.301,0.641,-5.845,0.931,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@4043077
0.000000,308.4261316424723,41.2509510470406,0.004,0.003,0,2067780741596587392,308.42611772786,0.0901,41.25093087257,0.1168,0.3470,0.1262,-2.430,0.198,-4.686,0.232,0,1.17282e+03,2.35020e+00,18.015285,1.56187e+02,1.09239e+01,19.867277,1.80191e+03,1.32003e+01,16.622590,3.244688,,,0,,,,,,,415.21,2MASS J20334228+4115034,Star,308.4261316424723,41.2509510470406,0.0901,0.1168,90,-2.43,-4.686,0.198,0.232,90,0.347,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,13.874,0.029,Vega,2003yCat.2246....0C,,,C,J,H,12.85,0.04,Vega,2003yCat.2246....0C,,,C,H,K,12.333,0.027,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347,0.1262,,2018yCat.1345....0G,-2.43,0.198,-4.686,0.232,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@4043094
0.000000,308.4264184729881,41.1959855357258,0.001,0.001,0,2067779779523905792,308.42640370042,0.0230,41.19596531123,0.0304,0.6139,0.0325,-2.582,0.050,-4.697,0.056,0,1.36151e+05,4.62682e+01,12.853316,3.16776e+04,8.00383e+01,14.099507,1.62786e+05,1.79561e+02,11.732874,2.366633,,,0,3856.75,2.1110,1.0430,11.46,26.182,,553.0,GSC 03157-01100,*inAssoc,308.4264184729881,41.1959855357258,0.023,0.0304,90,-2.582,-4.697,0.05,0.056,90,0.6139,-11.2,-3.7E-5,,,,B0V,,16,U,16.22,,Vega,2003AJ....125.2531R,,,D,U,B,15.71,,Vega,2003AJ....125.2531R,,,D,B,V,13.89,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,9.894,0.021,Vega,2003yCat.2246....0C,,,C,J,H,9.379,0.019,Vega,2003yCat.2246....0C,,,C,H,K,9.101,0.015,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.9298,,pc,-86.2359,86.2359,paral,2018yCat.1345....0G,,,,,,,,,,,0.6139,0.0325,,2018yCat.1345....0G,-2.582,0.05,-4.697,0.056,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-11.2,,,B,6,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043095
0.000000,308.4264184729881,41.1959855357258,0.001,0.001,0,2067779779523905792,308.42640370042,0.0230,41.19596531123,0.0304,0.6139,0.0325,-2.582,0.050,-4.697,0.056,0,1.36151e+05,4.62682e+01,12.853316,3.16776e+04,8.00383e+01,14.099507,1.62786e+05,1.79561e+02,11.732874,2.366633,,,0,3856.75,2.1110,1.0430,11.46,26.182,,553.0,GSC 03157-01100,*inAssoc,308.4264184729881,41.1959855357258,0.023,0.0304,90,-2.582,-4.697,0.05,0.056,90,0.6139,-11.2,-3.7E-5,,,,B0V,,16,U,16.22,,Vega,2003AJ....125.2531R,,,D,U,B,15.71,,Vega,2003AJ....125.2531R,,,D,B,V,13.89,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,9.894,0.021,Vega,2003yCat.2246....0C,,,C,J,H,9.379,0.019,Vega,2003yCat.2246....0C,,,C,H,K,9.101,0.015,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.9298,,pc,-86.2359,86.2359,paral,2018yCat.1345....0G,,,,,,,,,,,0.6139,0.0325,,2018yCat.1345....0G,-2.582,0.05,-4.697,0.056,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-11.2,,,B,6,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043095
0.000000,308.4272352366841,41.2490693008319,0.001,0.001,0,2067780741596586752,308.42721873739,0.0211,41.24904989970,0.0257,0.5643,0.0286,-2.881,0.045,-4.506,0.048,0,5.51114e+04,1.94998e+01,13.835262,1.22054e+04,3.70448e+01,15.135006,6.74537e+04,1.22660e+02,12.689406,2.445600,,,0,3432.00,2.4030,1.2013,11.70,17.103,,421.54,2MASS J20334254+4114566,*inAssoc,308.4272352366841,41.2490693008319,0.0211,0.0257,90,-2.881,-4.506,0.045,0.048,90,0.5643,-4.9,-1.6E-5,,,,B1V:,,13,U,17.41,,Vega,2003AJ....125.2531R,,,D,U,B,16.84,,Vega,2003AJ....125.2531R,,,D,B,V,14.93,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,10.737,0.02,Vega,2003yCat.2246....0C,,,C,J,H,10.226,0.019,Vega,2003yCat.2246....0C,,,C,H,K,9.888,0.015,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.107,,pc,-89.8144,89.8144,paral,2018yCat.1345....0G,,,,,,,,,,,0.5643,0.0286,,2018yCat.1345....0G,-2.881,0.045,-4.506,0.048,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-4.9,,,B,5,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043096
0.000000,308.4272352366841,41.2490693008319,0.001,0.001,0,2067780741596586752,308.42721873739,0.0211,41.24904989970,0.0257,0.5643,0.0286,-2.881,0.045,-4.506,0.048,0,5.51114e+04,1.94998e+01,13.835262,1.22054e+04,3.70448e+01,15.135006,6.74537e+04,1.22660e+02,12.689406,2.445600,,,0,3432.00,2.4030,1.2013,11.70,17.103,,421.54,2MASS J20334254+4114566,*inAssoc,308.4272352366841,41.2490693008319,0.0211,0.0257,90,-2.881,-4.506,0.045,0.048,90,0.5643,-4.9,-1.6E-5,,,,B1V:,,13,U,17.41,,Vega,2003AJ....125.2531R,,,D,U,B,16.84,,Vega,2003AJ....125.2531R,,,D,B,V,14.93,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,10.737,0.02,Vega,2003yCat.2246....0C,,,C,J,H,10.226,0.019,Vega,2003yCat.2246....0C,,,C,H,K,9.888,0.015,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.107,,pc,-89.8144,89.8144,paral,2018yCat.1345....0G,,,,,,,,,,,0.5643,0.0286,,2018yCat.1345....0G,-2.881,0.045,-4.506,0.048,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-4.9,,,B,5,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@4043096
